"","Sporangia.r1","Sporangia.r2","Zoospore.r1","Zoospore.r2"
"HPOL_002990-RA",154,38,76,151
"HPOL_000944-RA",6245,2846,2318,9411
"HPOL_000945-RA",139,72,76,296
"HPOL_000946-RA",48,12,1,77
"HPOL_003693-RA",4020,1960,1845,6832
"HPOL_003694-RA",111,33,21,103
"HPOL_003695-RA",838,337,384,1229
"HPOL_003696-RA",69,31,34,107
"HPOL_001789-RA",4316,2247,1852,7275
"HPOL_001790-RA",1731,454,454,1274
"HPOL_001791-RA",2658,1045,1103,3530
"HPOL_004653-RA",668,213,489,1440
"HPOL_003724-RA",2624,1333,1173,4275
"HPOL_003725-RA",408,238,215,788
"HPOL_000099-RA",117,45,68,222
"HPOL_000100-RA",384,162,264,885
"HPOL_000101-RA",451.06942969536,232.887785386095,248.557401634584,937.834091993287
"HPOL_000102-RA",356,134,77,350
"HPOL_000103-RA",1449.51180959544,786.507267554906,732.245841611202,2642.31117196906
"HPOL_000104-RA",1477,823,388,2058
"HPOL_000105-RA",2184,1127,1153,3137
"HPOL_000106-RA",223.93057030464,99.1122146139052,123.442598365416,441.165908006713
"HPOL_004654-RA",166,74,34,245
"HPOL_000107-RA",1069,490,748,2265
"HPOL_000108-RA",1967,843,857,2729
"HPOL_000109-RA",137,94,86,295
"HPOL_000110-RA",121,34,40,200
"HPOL_000111-RA",1313,556,671,2488
"HPOL_000112-RA",22,10,8,28
"HPOL_000113-RA",199,124,152,483
"HPOL_000114-RA",144,93,50,220
"HPOL_000115-RA",1261,651,463,1999
"HPOL_003701-RA",28.2419436868127,14.9062126741911,2.58898102148935,34.5813939533057
"HPOL_004655-RA",789,249,121,394
"HPOL_001302-RA",587,195,275,579
"HPOL_003702-RA",123,31,71,258
"HPOL_003703-RA",228,67,55,165
"HPOL_003704-RA",73,27,21,83
"HPOL_003705-RA",517,273,318,819
"HPOL_003706-RA",433,239,168,638
"HPOL_003707-RA",215,65,77,218
"HPOL_003708-RA",1195,543,526,1692.29861682684
"HPOL_003709-RA",90,21,37,107
"HPOL_003710-RA",427,178,234,805
"HPOL_003711-RA",1136,554,289,1045
"HPOL_000138-RA",283,147,94,450
"HPOL_003712-RA",389,155,164,517
"HPOL_003713-RA",319,106,105,306
"HPOL_003714-RA",1525,882,477,2306
"HPOL_003719-RA",651,335,253,925
"HPOL_003720-RA",87,46,38,124
"HPOL_003721-RA",274,115,96,259
"HPOL_003722-RA",93,38,28,129
"HPOL_003723-RA",2763,1410,1370,5401
"HPOL_003728-RA",1902,949,829,3104
"HPOL_003729-RA",524,277,165,878
"HPOL_000139-RA",178,107,90,261
"HPOL_003730-RA",11,6,3,19
"HPOL_001904-RA",2710,1253,1721,5848
"HPOL_001905-RA",240,125,150,454
"HPOL_001906-RA",669,359,454,1166
"HPOL_001907-RA",4018.76137157601,1994.66004625633,1254.55042834705,4445.10769888201
"HPOL_003731-RA",139.439688036148,20.9223887581557,36.7592643122128,98.4447351295476
"HPOL_003732-RA",1033,428,341,1319
"HPOL_003733-RA",443,213,192,696
"HPOL_003734-RA",190,49,35,161
"HPOL_003735-RA",1242,508,363,1578
"HPOL_000140-RA",333,164,158,600
"HPOL_003747-RA",210,54,38,142
"HPOL_003748-RA",633,184,119,339
"HPOL_003749-RA",774,379,338,1453
"HPOL_001792-RA",2096,1038,1511,5373
"HPOL_001793-RA",132,54,76,188
"HPOL_001794-RA",805,371,555,2014
"HPOL_001795-RA",292,121,169,492
"HPOL_001796-RA",611,167,159,364
"HPOL_003738-RA",981,510,365,1475
"HPOL_003739-RA",533,267,303,734
"HPOL_000141-RA",124,67,67,129
"HPOL_003740-RA",599,303,179,933
"HPOL_003741-RA",3942,1564,1307,4265
"HPOL_003742-RA",95,37,18,81
"HPOL_003754-RA",55,20,22,46
"HPOL_003755-RA",728,286,453,1506
"HPOL_003743-RA",207,107,101,374
"HPOL_003744-RA",546,173,191,547
"HPOL_003745-RA",85,54,62,168
"HPOL_000574-RA",578,212,350,1236
"HPOL_000575-RA",2891,1381,1001,3529
"HPOL_000142-RA",239,85,88,346
"HPOL_000576-RA",67,53,34,76
"HPOL_000577-RA",331,188,174,605
"HPOL_000578-RA",84,26,46,163
"HPOL_000579-RA",1261,547,490,1408
"HPOL_000580-RA",37,6,2,12
"HPOL_000581-RA",265,122,223,450
"HPOL_000582-RA",1040.22754222316,478.557514000401,467.445009285293,1799.32199449853
"HPOL_003750-RA",276.289025740666,164.386000604703,115.510914597568,458.093415496429
"HPOL_003751-RA",623,273,298,994
"HPOL_003752-RA",403,170,155,574
"HPOL_000143-RA",332,163,173,533
"HPOL_003753-RA",221.032579583935,56.4019520349347,82,243.925566816452
"HPOL_003792-RA",2045,952,950,3136
"HPOL_003793-RA",152,61,60,270
"HPOL_003761-RA",1757,814,628,2624
"HPOL_003762-RA",1476,418,286,907
"HPOL_003779-RA",93,58,57,176
"HPOL_003780-RA",9084,4284,4469,14093
"HPOL_003781-RA",180.931079768764,80.0670751645505,66,343.924871237901
"HPOL_003782-RA",924,453,299,1227
"HPOL_003783-RA",405,190,141,498
"HPOL_000144-RA",161,77,58,299
"HPOL_003770-RA",709.006632720003,373.931731104663,618.95190991558,2539.30579276523
"HPOL_003771-RA",196,113,104,292
"HPOL_003772-RA",577,260,191,681
"HPOL_003773-RA",191.373009208355,104.770436580682,142.094312155503,401.261232213515
"HPOL_003774-RA",914,465,518,1552
"HPOL_001816-RA",309,100,101,264
"HPOL_001817-RA",757,222,325,558
"HPOL_001818-RA",3009,1330,1267,3927
"HPOL_001819-RA",846,379,242,1136
"HPOL_001820-RA",2014,870,675,2665
"HPOL_000145-RA",61,26,36,103
"HPOL_003775-RA",428,178,136,507
"HPOL_003776-RA",305,133,220,738
"HPOL_003777-RA",5706,2837,2459,7758
"HPOL_003778-RA",780,381,665,2161
"HPOL_003788-RA",108,48,79,251
"HPOL_003789-RA",777,378,342,1612
"HPOL_003790-RA",5322,2570,2547,8792
"HPOL_003791-RA",431,194,420,1023
"HPOL_003802-RA",333,172,119,527.463478464061
"HPOL_003803-RA",300,125,160,346
"HPOL_000146-RA",1070,543,372,1473
"HPOL_003804-RA",484,142,177,349
"HPOL_003805-RA",453,173,143,374
"HPOL_001516-RA",223,91,87,315
"HPOL_001517-RA",143,63,113,278
"HPOL_001518-RA",2446,1004,1145,3460
"HPOL_001519-RA",579,250,313,1127
"HPOL_001520-RA",183,89,104,352
"HPOL_001521-RA",278,103,160,430
"HPOL_003797-RA",6283.35761646002,3315.92960281223,3409.53233847767,10856.806864805
"HPOL_003798-RA",4194,2168,1690,6660
"HPOL_000147-RA",157,61,112,224
"HPOL_001303-RA",333,111,99,427
"HPOL_003822-RA",72,41,50,182
"HPOL_003823-RA",974,546,554,1914
"HPOL_002479-RA",551,263,553,1948
"HPOL_002480-RA",1484.75513428687,776.939700001052,721.539410232402,2521.82691271329
"HPOL_002481-RA",1804,693,867,2517
"HPOL_002482-RA",3158,1672,1132,3442
"HPOL_002483-RA",283,110,64,339
"HPOL_002484-RA",708,323,317,1001
"HPOL_003806-RA",3157,1629,1488,4698.20122842115
"HPOL_003807-RA",935,375,547,1278
"HPOL_000148-RA",804.603569032967,444.995583676747,389.627251015542,1025.39652465737
"HPOL_003808-RA",2275,909,1693,4510
"HPOL_003828-RA",271,145,130,505
"HPOL_003829-RA",1468,520,649,2490
"HPOL_003830-RA",247,100,112,346
"HPOL_003831-RA",118,59,75,239
"HPOL_000798-RA",4043,2095,1652,7232
"HPOL_000799-RA",1298,639,579,2130
"HPOL_000800-RA",618.194167725887,271.305283239919,295.331840985391,1083.306314194
"HPOL_000801-RA",1227,568,590,1775
"HPOL_000802-RA",690,215,244,722
"HPOL_000149-RA",44,18,27,52
"HPOL_001797-RA",291,175,209,579
"HPOL_001798-RA",142,78,54,264
"HPOL_001799-RA",573,282,186,635
"HPOL_001800-RA",528,316,254,833
"HPOL_001801-RA",957,535,396,1458
"HPOL_003809-RA",252,134,130,573
"HPOL_003810-RA",77,39,29,173
"HPOL_003811-RA",607,255,237,672
"HPOL_000032-RA",6259,2910,2831,9090
"HPOL_000033-RA",1187,627,885,2360
"HPOL_000150-RA",3436.39643096703,1798.00441632325,1426.37274898446,4564.60347534263
"HPOL_000034-RA",216,129,159,335
"HPOL_000035-RA",68,39,15,84
"HPOL_000036-RA",33,3,8,25
"HPOL_000037-RA",78,26,49,122
"HPOL_000038-RA",616,281,393,1414
"HPOL_000039-RA",1232,566,839,2522
"HPOL_000040-RA",3353,1654,1681,6132
"HPOL_000041-RA",470,230,502,1751
"HPOL_000042-RA",2503,1205,893,3114
"HPOL_000043-RA",1167,590,569,1826
"HPOL_001742-RA",449,245,153,770
"HPOL_003812-RA",455,237,267,652
"HPOL_003824-RA",331,147,205,541
"HPOL_003825-RA",1096,538,300,1203
"HPOL_003826-RA",1021,497,601,1623
"HPOL_003827-RA",5220,2359,1936,7583
"HPOL_002296-RA",159.34320858839,46.8834079680063,17.7457736930763,80.8340523302859
"HPOL_002297-RA",318,93,109,328
"HPOL_002298-RA",685,267,346,1122
"HPOL_002299-RA",172,73,39,238
"HPOL_002300-RA",44.1819489256144,24,10,76.0771698139086
"HPOL_001743-RA",485,166,136,337
"HPOL_002301-RA",252.65679141161,51.1165920319937,80.2542263069237,234.165947669714
"HPOL_003832-RA",443,211,199,620
"HPOL_003833-RA",8816,4597,5111,15705
"HPOL_003846-RA",433,177,260,842
"HPOL_003847-RA",860,298,310,846
"HPOL_003848-RA",1206,647,724,2360
"HPOL_001812-RA",674.944685578879,198.898708022156,181.423392285374,580.800615975178
"HPOL_001813-RA",38,18,61,143
"HPOL_001814-RA",568.447166965461,317.288872216477,318.224992472049,905.477369462057
"HPOL_001815-RA",2166.94246214803,904.835329113987,1184.15008281252,2530.78977161502
"HPOL_001744-RA",384,117,101,265
"HPOL_003849-RA",401,207,178,845
"HPOL_003850-RA",49,22,19,90
"HPOL_003851-RA",1204,625,457,1881
"HPOL_001824-RA",659.982699492507,366.422360419268,286,1095.32588343863
"HPOL_001825-RA",351,143,132,428
"HPOL_001826-RA",1324,625,631,1797
"HPOL_001827-RA",390,179,283,447
"HPOL_003838-RA",12515,8607,19243,22364
"HPOL_003839-RA",846,426,578,1426
"HPOL_003853-RA",11639,5686,5186,18086
"HPOL_002496-RA",209,83,63,227
"HPOL_003854-RA",1178,603,558,2039
"HPOL_003857-RA",256,111,174,589
"HPOL_003858-RA",3443,1795,2936,10856
"HPOL_003859-RA",772,384,354,1207
"HPOL_003840-RA",38,22,30,77
"HPOL_003841-RA",2581,1418,1664,6586
"HPOL_000494-RA",6,4,0,6
"HPOL_000495-RA",302,62,94,232
"HPOL_000496-RA",13,10,11,22
"HPOL_000497-RA",7221,2830,2971,10255
"HPOL_002497-RA",1271,551,704,2315
"HPOL_000498-RA",753,202,166,463
"HPOL_000499-RA",2023,577,502,1299
"HPOL_000500-RA",171,69,51,145
"HPOL_000501-RA",431,220,204,830
"HPOL_000502-RA",115,66,34,144
"HPOL_000503-RA",539,309,237,987
"HPOL_003842-RA",1067,284,232,788
"HPOL_003843-RA",210,100,111,427
"HPOL_003844-RA",655,256,288,951
"HPOL_003845-RA",104,42,26,121
"HPOL_002498-RA",2674,1401,1178,3846
"HPOL_003852-RA",2449,1189,1256,4480
"HPOL_003890-RA",578,282,339,968
"HPOL_003891-RA",7508,3441,3639,11101
"HPOL_001239-RA",573,294,310,873
"HPOL_001240-RA",663,329,362,1144
"HPOL_001838-RA",417,162,212,602
"HPOL_001839-RA",86,38,38,108
"HPOL_001840-RA",3150,1485,1414,4966
"HPOL_001841-RA",622,279,254,1116
"HPOL_001842-RA",3147,1560,1504,5380
"HPOL_002499-RA",163,91,89,255
"HPOL_001304-RA",1669,837,784,3082
"HPOL_001843-RA",106,77,32,163
"HPOL_003860-RA",1,0,15,2
"HPOL_003861-RA",1198,363,255,946
"HPOL_003862-RA",208,77,71,307
"HPOL_003863-RA",673,320,263,1041
"HPOL_003864-RA",147.533181907285,54.9962630635311,73.5698070077976,245.158867939397
"HPOL_003865-RA",1254,582,492,1439
"HPOL_003866-RA",10840,5351,4660,15126
"HPOL_003869-RA",292,124,137,433
"HPOL_003870-RA",400,173,94,290
"HPOL_002500-RA",706,316,495,1851
"HPOL_003871-RA",184,83,136,410
"HPOL_003872-RA",460,180,67,244
"HPOL_003867-RA",2995,1487,1324,4440
"HPOL_003868-RA",528,229,262,986
"HPOL_003873-RA",393,176,253,818
"HPOL_003874-RA",385,215,199,768
"HPOL_003875-RA",9604,4462,3899,15918
"HPOL_003876-RA",123,55,63,175
"HPOL_003911-RA",850,299,365,1162
"HPOL_003912-RA",189,63,39,311
"HPOL_002501-RA",1372,671,1003,3618
"HPOL_003913-RA",382,120,144,468
"HPOL_003914-RA",225,93,77,476
"HPOL_003929-RA",512.856886806369,226.69555868889,259.008933338401,899.639417980708
"HPOL_003930-RA",310,191,260,946
"HPOL_003880-RA",623.332882440379,273.633671458571,256,963.223886060499
"HPOL_003881-RA",1905,876,957,3092
"HPOL_003882-RA",405,211,273,695
"HPOL_003883-RA",3076,1414,1385,4697
"HPOL_003877-RA",1926,830,1358,3991
"HPOL_003878-RA",1677.66910785249,922.844304075569,1421,5056
"HPOL_003241-RA",50,13,14,40
"HPOL_003879-RA",1223,665,419,2025
"HPOL_003884-RA",1021,504,483,1890
"HPOL_003885-RA",1701,844,675,2598
"HPOL_003886-RA",3,0,8,0
"HPOL_001844-RA",6668,2720,3233,9646
"HPOL_001845-RA",2217,1227,1101,4295
"HPOL_001846-RA",116,41,46,189
"HPOL_003908-RA",744,345,328,1226
"HPOL_003909-RA",422,158,153,640
"HPOL_003910-RA",98,42,45,200
"HPOL_003242-RA",254,113,67,392
"HPOL_001272-RA",240,136,52,409
"HPOL_001273-RA",448,182,228,666
"HPOL_001274-RA",45,15,21,82
"HPOL_001275-RA",821.766261580081,388.460362466855,331.646945284955,1434.36458428362
"HPOL_001276-RA",1334,649,509,1826
"HPOL_001277-RA",37,8,7,54
"HPOL_001278-RA",57,42,11,112
"HPOL_003892-RA",243,117,104,179
"HPOL_003893-RA",977,435,429,1223
"HPOL_003894-RA",1515,570,579,1917
"HPOL_003243-RA",1390,657,519,1799
"HPOL_003895-RA",921,404,569,1427
"HPOL_003896-RA",236,160,186,453
"HPOL_003897-RA",822,422,416,1497
"HPOL_003898-RA",429,144,172,1000
"HPOL_003899-RA",816,346,469,1907
"HPOL_003923-RA",67,38,15,143
"HPOL_003924-RA",272,105,134,459
"HPOL_003902-RA",365,139,366,1272
"HPOL_003903-RA",485,275,571,1994
"HPOL_003904-RA",250,111,100,362
"HPOL_003244-RA",1961,864,565,2431
"HPOL_003990-RA",377,194,151,529
"HPOL_003991-RA",670,326,260,934
"HPOL_003969-RA",620,249,226,1020
"HPOL_003970-RA",415,198,190,601
"HPOL_003971-RA",414,168,182,635
"HPOL_003972-RA",833,365,465,1581
"HPOL_003987-RA",709,385,347,1047
"HPOL_003988-RA",161,62,46,166
"HPOL_003989-RA",203,98,58,275
"HPOL_001847-RA",674,414,254,1044
"HPOL_004194-RA",80,44,18,135
"HPOL_001848-RA",694,336,371,1073
"HPOL_001849-RA",1127,327,236,802
"HPOL_001850-RA",57,32,35,70
"HPOL_003925-RA",383.559879769326,220.748452532679,195.357423412718,555.165465449896
"HPOL_003926-RA",1210,467,301,996
"HPOL_003927-RA",657,210,268,679
"HPOL_003928-RA",109,54,42,336
"HPOL_003992-RA",310,135,113,464
"HPOL_003993-RA",3853.62163311494,1790.1939513574,1772.53015040633,6864.89074574225
"HPOL_003994-RA",144.866781266385,73.4072835522029,25,187.854074343988
"HPOL_004195-RA",1156,592,465,1907
"HPOL_003935-RA",221,61,93,180
"HPOL_003936-RA",266,59,76,172
"HPOL_003937-RA",1145,535,466,1702
"HPOL_003938-RA",88,30,21,97
"HPOL_004002-RA",4806,2271,2051,6553
"HPOL_003943-RA",2358,989,1629,4258
"HPOL_003944-RA",796,368,307,1040
"HPOL_003945-RA",566,171,129,264
"HPOL_001649-RA",675,264,251,676
"HPOL_001650-RA",2368,1220,895,3229
"HPOL_004196-RA",684,316,358,1308
"HPOL_001651-RA",559,234,171,622
"HPOL_001652-RA",581,102,97,261
"HPOL_001653-RA",2215,1163,1574,4573
"HPOL_001654-RA",337,163,190,473
"HPOL_001655-RA",94.209139241272,49,67.2326148420726,216.205002501623
"HPOL_003980-RA",238,110,122,439
"HPOL_003981-RA",107,45,33,151
"HPOL_003982-RA",608,277,303,931
"HPOL_003962-RA",186,59,70,136
"HPOL_003963-RA",108,61,62,207
"HPOL_004731-RA",42,35,14,105
"HPOL_001305-RA",450,185,205,701
"HPOL_003964-RA",46,30,20,92
"HPOL_003965-RA",16,3,0,19
"HPOL_003966-RA",234,144,78,352
"HPOL_003967-RA",282,139,92,462
"HPOL_003968-RA",428,175,299,898
"HPOL_003956-RA",297,120,139,431
"HPOL_003957-RA",434,169,144,619
"HPOL_003958-RA",451,185,195,734
"HPOL_001851-RA",192,65,97,250
"HPOL_001852-RA",573,229,245,535
"HPOL_004732-RA",616,261,185,792
"HPOL_001853-RA",247,114,82,401
"HPOL_001854-RA",1726,780,698,1998
"HPOL_001855-RA",1144,575,595,1919
"HPOL_003973-RA",1571,840,644,2557
"HPOL_003974-RA",386,131,164,787
"HPOL_003975-RA",1394,661,1196,3757
"HPOL_003983-RA",66,33,26,156
"HPOL_003984-RA",476,221,231,853
"HPOL_003985-RA",391,193,248,753
"HPOL_003986-RA",845,225,279,797
"HPOL_004733-RA",69,30,27,73
"HPOL_004021-RA",1246,530,782,2037
"HPOL_004022-RA",416,201,172,619
"HPOL_004023-RA",562,254,493,1243
"HPOL_004024-RA",2507,1151,1301,3784
"HPOL_003997-RA",609.203783140904,330.09488866972,310.972516449236,944.610155004752
"HPOL_003998-RA",1309,635,883,2403
"HPOL_003999-RA",294,141,195,645
"HPOL_004000-RA",407,93,110,440
"HPOL_004001-RA",305,137,173,363
"HPOL_001033-RA",3212,1222,1129,3598
"HPOL_004734-RA",52,16,13,29
"HPOL_001034-RA",168,64,55,133
"HPOL_001035-RA",250,108,225,564
"HPOL_001036-RA",424,172,177,803
"HPOL_001037-RA",50,17,46,99
"HPOL_001038-RA",711,332,381,999
"HPOL_001039-RA",2009,796,1091,3649
"HPOL_004007-RA",3632,1830,1278,4986
"HPOL_004008-RA",317,142,152,480
"HPOL_004009-RA",871,358,402,1293
"HPOL_004010-RA",185,122,109,302
"HPOL_005311-RA",835,403,201,1011
"HPOL_004011-RA",250,88,95,374
"HPOL_004012-RA",1758,727,554,1701
"HPOL_004013-RA",333,181,130,530
"HPOL_004014-RA",208,87,60,154
"HPOL_004015-RA",450,184,145,326
"HPOL_004016-RA",312,85,66,253
"HPOL_002086-RA",400,193,145,610
"HPOL_002087-RA",898,410,372,1149
"HPOL_002088-RA",462,261,204,921
"HPOL_002089-RA",3391,1324,1229,4187
"HPOL_005312-RA",361,188,153,439
"HPOL_002090-RA",491,166,127,347
"HPOL_004052-RA",451,206,173,558
"HPOL_004053-RA",750,471,344,1185
"HPOL_004054-RA",268,102,80,426
"HPOL_001860-RA",1808,893,772,3059
"HPOL_001861-RA",603,282,200,919
"HPOL_001862-RA",97,27,68,128
"HPOL_001863-RA",686,352,269,1011
"HPOL_001864-RA",140,61,77,181
"HPOL_001865-RA",1201,627,483,2057
"HPOL_000556-RA",711.043130076542,351.208680559133,324,1393.3142992576
"HPOL_004025-RA",1664,824,1559,4651
"HPOL_004026-RA",275,117,83,420
"HPOL_004027-RA",437,185,152,627
"HPOL_004028-RA",762,351,403,1164
"HPOL_004029-RA",188,67,33,194
"HPOL_004030-RA",1065,507,403,1719
"HPOL_004031-RA",616,262,401,1007
"HPOL_004032-RA",172,54,50,147
"HPOL_004037-RA",404,163,171,550
"HPOL_004042-RA",77,9,35,85
"HPOL_000557-RA",1964,907,852,2631
"HPOL_004043-RA",2635,1457,1154,4415
"HPOL_004044-RA",142,57,87,259
"HPOL_004045-RA",1148,303,320,686
"HPOL_004046-RA",196,91,211,448
"HPOL_000455-RA",2039.45045030983,1001.79871841251,1040.46334245563,3391.05794760352
"HPOL_000456-RA",1637,847,638,2216
"HPOL_000457-RA",26,20,13,27
"HPOL_000458-RA",672,360,389,1034
"HPOL_000459-RA",214,77,153,307
"HPOL_000460-RA",866,349,276,1041
"HPOL_000558-RA",273,136,150,546
"HPOL_000461-RA",304,169,188,486
"HPOL_000462-RA",1402,622,615,2529
"HPOL_000463-RA",137,67,75,174
"HPOL_000464-RA",431,225,178,664
"HPOL_000465-RA",611,295,276,969
"HPOL_000466-RA",1982.41123641948,996.784753875574,1575.41059659245,6293.21630321918
"HPOL_004047-RA",127,62,52,225
"HPOL_004048-RA",2136,1024,1227,3594
"HPOL_004049-RA",27,19,18,69
"HPOL_004050-RA",1302,634,589,1906
"HPOL_000559-RA",496,283,238,798
"HPOL_004051-RA",514,236,216,783
"HPOL_004078-RA",208,88,70,209
"HPOL_004079-RA",380,141,229,565
"HPOL_004080-RA",384,162,139,454
"HPOL_001887-RA",127,57,85,250
"HPOL_001888-RA",1459,622,688,2243
"HPOL_001889-RA",1270,681,597,2039
"HPOL_001890-RA",854,368,429,1275
"HPOL_001891-RA",2139,925,835,2662
"HPOL_004058-RA",3775,1832,1619,5934
"HPOL_005313-RA",429,205,131,747
"HPOL_001306-RA",4336,2057,1947,6706
"HPOL_004059-RA",360,196,111,407
"HPOL_004060-RA",174,69,72,307
"HPOL_004061-RA",194,94,123,232
"HPOL_004055-RA",153,83,53,231
"HPOL_004056-RA",573,307,252,916
"HPOL_004057-RA",1916,1046,1033,3788
"HPOL_004083-RA",2537,1180,1138,4474
"HPOL_004084-RA",1840,942,796,3430
"HPOL_004081-RA",612,298,519,1783
"HPOL_004082-RA",5572,2541,2502,7986
"HPOL_005314-RA",12079,6101,3693,16492
"HPOL_004068-RA",4968,2415,2617,7936
"HPOL_004069-RA",43,12,41,85
"HPOL_002310-RA",1048,416,491,1350
"HPOL_002311-RA",136,68,89,273
"HPOL_002312-RA",238,112,80,364
"HPOL_002313-RA",159,70,96,268
"HPOL_002314-RA",1877,947,977,3266
"HPOL_002315-RA",176,76,73,228
"HPOL_004062-RA",320,137,106,514
"HPOL_004063-RA",416,161,103,406
"HPOL_005315-RA",3960,1897,1457,5251
"HPOL_004064-RA",2561,1251,982,3197
"HPOL_004105-RA",387,182,146,615
"HPOL_004106-RA",1221,519,688,2370
"HPOL_004107-RA",1333,585,570,1725
"HPOL_004070-RA",1354,668,883,2599
"HPOL_004071-RA",118,63,145,250
"HPOL_004072-RA",164,68,53,219
"HPOL_004073-RA",143.548310930787,81,33,205
"HPOL_004074-RA",94,62,112,193
"HPOL_004075-RA",1657,781,632,2223
"HPOL_001767-RA",154,72,51,103
"HPOL_004076-RA",1205,503,496,1607
"HPOL_004077-RA",184,110,113,362
"HPOL_001095-RA",10885,5566,6354,23561
"HPOL_001096-RA",1027,458,374,1306
"HPOL_001097-RA",497,182,78,495
"HPOL_001098-RA",2882.58312690748,1320.5555736009,1334.33862450915,4382.33082368446
"HPOL_001099-RA",607,231,255,742
"HPOL_001100-RA",279,129,94,406
"HPOL_001101-RA",5027,2347,1777,6481
"HPOL_001102-RA",1485.41687309252,557.444426399098,634.661375490847,1501.66917631554
"HPOL_001768-RA",616,314,202,919
"HPOL_001103-RA",4117,2447,2021,6443
"HPOL_004085-RA",675,307,276,1163
"HPOL_004086-RA",119,67,47,204
"HPOL_004087-RA",387,154,187,521
"HPOL_004088-RA",725,319,421,1398
"HPOL_000668-RA",232,97,86,259
"HPOL_000669-RA",5440,2276,4046,10929
"HPOL_000670-RA",76,41,24,162
"HPOL_000671-RA",229,119,133,561
"HPOL_000672-RA",320,175,214,650
"HPOL_001769-RA",1359,672,728,2527
"HPOL_000673-RA",140,48,35,201
"HPOL_000674-RA",64,30,36,69
"HPOL_000675-RA",811,427,598,1516
"HPOL_004089-RA",2176,787,1208,3642
"HPOL_004090-RA",757,344,389,1335
"HPOL_004091-RA",151,67,34,240
"HPOL_004092-RA",76,38,25,124
"HPOL_004093-RA",1297,612,513,2055
"HPOL_004102-RA",2696,1470,1290,4663
"HPOL_004103-RA",323,142,115,556
"HPOL_001746-RA",153,70,51,220
"HPOL_004104-RA",348,183,156,395
"HPOL_004127-RA",16.532256266476,27.5322295112487,19.5920502390607,52.5840671101689
"HPOL_004128-RA",579,254,399,1286
"HPOL_004129-RA",12597,6199,6922,24416
"HPOL_000560-RA",17,7,17,16
"HPOL_000561-RA",196,59,90,193
"HPOL_000562-RA",88,36,40,144
"HPOL_000563-RA",110,41,43,56
"HPOL_000564-RA",85,24,21,78
"HPOL_000565-RA",719,375,263,1163
"HPOL_001747-RA",1104,597,444,1547
"HPOL_000566-RA",34,6,25,79
"HPOL_000567-RA",3914.65702738083,1870.24492309554,1738.37879792448,5250.56269505121
"HPOL_000568-RA",253,98,158,526
"HPOL_000569-RA",56,28,20,54
"HPOL_004112-RA",146,51,124,389
"HPOL_004113-RA",185,44,62,185
"HPOL_004114-RA",172,102,117,251
"HPOL_004130-RA",5267,2014,1032,3651
"HPOL_004131-RA",499,257,300,670
"HPOL_000731-RA",412,197,164,567
"HPOL_001748-RA",11138,5755,4634,17376
"HPOL_000732-RA",675,426,1171,4500
"HPOL_000733-RA",895,392,721,2049
"HPOL_000734-RA",153,80,64,234
"HPOL_000735-RA",63,24,23,86
"HPOL_000736-RA",79,41,26,112
"HPOL_000737-RA",1166,519,504,1690
"HPOL_001871-RA",307,151,92,462
"HPOL_001872-RA",162,84,44,223
"HPOL_001873-RA",207,97,87,316
"HPOL_001874-RA",124,42,36,140
"HPOL_001749-RA",210,93,153,355
"HPOL_001875-RA",416,182,75,566
"HPOL_001876-RA",103,43,33,161
"HPOL_001877-RA",1616,834,600,2383
"HPOL_001878-RA",752,429,266,931
"HPOL_004120-RA",1,0,0,5
"HPOL_004121-RA",0,0,0,0
"HPOL_004122-RA",4,0,0,3
"HPOL_004125-RA",12,6,0,16
"HPOL_004126-RA",711.624059203562,324.577639580732,406,1080.79877157885
"HPOL_004144-RA",514,262,193,628
"HPOL_005319-RA",281,106,115,426
"HPOL_002424-RA",56,28,39,57
"HPOL_004145-RA",129,44,100,337.620089226144
"HPOL_001000-RA",1331.98573538823,727.398165187516,520,2035.38670591651
"HPOL_001001-RA",980,430,567,1706
"HPOL_001002-RA",112,57.5,36,149.5
"HPOL_001003-RA",1573,673,527,1552
"HPOL_004134-RA",456,137,111,283
"HPOL_004135-RA",313,171,219,759
"HPOL_004150-RA",4314,1964,1943,6667
"HPOL_004151-RA",2114,1002,981,3108
"HPOL_004152-RA",3007,1462,1682,5732
"HPOL_002502-RA",267,105,78,388
"HPOL_004153-RA",174,103,61,408
"HPOL_001294-RA",262,112,123,395
"HPOL_001295-RA",65,26,32,112
"HPOL_001296-RA",1524,821,858,2375
"HPOL_001297-RA",659,302,346,715
"HPOL_001298-RA",37,5,31,27
"HPOL_001299-RA",95,31,18,67
"HPOL_001300-RA",1491,627,989,2923
